"response_id","mobility_difficulty","rating"
"GEN24_1000823","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000823","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000824","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000824","Remembering or concentrating","4 - No difficulty"
"GEN24_1000824","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000824","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000826","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000826","Remembering or concentrating","4 - No difficulty"
"GEN24_1000826","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000826","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000828","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000828","Remembering or concentrating","4 - No difficulty"
"GEN24_1000828","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000828","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000829","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000829","Remembering or concentrating","4 - No difficulty"
"GEN24_1000829","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000829","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000837","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000837","Remembering or concentrating","4 - No difficulty"
"GEN24_1000837","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000837","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000844","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000844","Remembering or concentrating","4 - No difficulty"
"GEN24_1000844","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000844","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000852","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000852","Remembering or concentrating","4 - No difficulty"
"GEN24_1000852","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000852","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000853","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000853","Remembering or concentrating","4 - No difficulty"
"GEN24_1000853","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000853","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000857","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000857","Remembering or concentrating","4 - No difficulty"
"GEN24_1000857","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000857","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000864","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000864","Remembering or concentrating","4 - No difficulty"
"GEN24_1000864","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000864","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000865","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000865","Remembering or concentrating","4 - No difficulty"
"GEN24_1000865","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000865","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000868","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000868","Remembering or concentrating","4 - No difficulty"
"GEN24_1000868","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000868","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000869","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000869","Remembering or concentrating","3 - Some difficulty"
"GEN24_1000869","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000869","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000870","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000870","Remembering or concentrating","4 - No difficulty"
"GEN24_1000870","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000870","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000871","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000871","Remembering or concentrating","4 - No difficulty"
"GEN24_1000871","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000871","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000873","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000873","Remembering or concentrating","4 - No difficulty"
"GEN24_1000873","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000873","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000877","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000877","Remembering or concentrating","4 - No difficulty"
"GEN24_1000877","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000877","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000879","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000879","Remembering or concentrating","4 - No difficulty"
"GEN24_1000879","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000879","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000884","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000884","Remembering or concentrating","4 - No difficulty"
"GEN24_1000884","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000884","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000890","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000890","Remembering or concentrating","4 - No difficulty"
"GEN24_1000890","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000890","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000900","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000900","Remembering or concentrating","4 - No difficulty"
"GEN24_1000900","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000900","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000902","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000902","Remembering or concentrating","4 - No difficulty"
"GEN24_1000902","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000902","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000904","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000904","Remembering or concentrating","4 - No difficulty"
"GEN24_1000904","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000904","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000907","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000907","Remembering or concentrating","4 - No difficulty"
"GEN24_1000907","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000907","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000916","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000916","Remembering or concentrating","4 - No difficulty"
"GEN24_1000916","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000916","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000918","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000918","Remembering or concentrating","3 - Some difficulty"
"GEN24_1000918","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000918","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000927","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000927","Remembering or concentrating","4 - No difficulty"
"GEN24_1000927","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000927","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000928","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000928","Remembering or concentrating","4 - No difficulty"
"GEN24_1000928","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000928","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000937","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1000937","Remembering or concentrating","4 - No difficulty"
"GEN24_1000937","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000937","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000938","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000938","Remembering or concentrating","4 - No difficulty"
"GEN24_1000938","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000938","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000945","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000945","Remembering or concentrating","4 - No difficulty"
"GEN24_1000945","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000945","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000948","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000948","Remembering or concentrating","4 - No difficulty"
"GEN24_1000948","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000948","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000950","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1000950","Remembering or concentrating","4 - No difficulty"
"GEN24_1000950","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000950","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000963","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000963","Remembering or concentrating","4 - No difficulty"
"GEN24_1000963","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000963","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000964","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000964","Remembering or concentrating","4 - No difficulty"
"GEN24_1000964","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000964","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000969","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000969","Remembering or concentrating","4 - No difficulty"
"GEN24_1000969","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000969","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000970","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000970","Remembering or concentrating","4 - No difficulty"
"GEN24_1000970","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000970","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000977","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000977","Remembering or concentrating","4 - No difficulty"
"GEN24_1000977","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000977","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000980","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000980","Remembering or concentrating","4 - No difficulty"
"GEN24_1000980","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000980","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000982","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000982","Remembering or concentrating","4 - No difficulty"
"GEN24_1000982","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000982","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000984","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000984","Remembering or concentrating","3 - Some difficulty"
"GEN24_1000984","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000984","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000986","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000986","Remembering or concentrating","4 - No difficulty"
"GEN24_1000986","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000986","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000989","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000989","Remembering or concentrating","4 - No difficulty"
"GEN24_1000989","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000989","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000991","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000991","Remembering or concentrating","4 - No difficulty"
"GEN24_1000991","Seeing, even when wearing glasses","3 - Some difficulty"
"GEN24_1000991","Walking or climbing stairs","4 - No difficulty"
"GEN24_1000992","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1000992","Remembering or concentrating","3 - Some difficulty"
"GEN24_1000992","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000992","Walking or climbing stairs","3 - Some difficulty"
"GEN24_1000998","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1000998","Remembering or concentrating","4 - No difficulty"
"GEN24_1000998","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1000998","Walking or climbing stairs","4 - No difficulty"
"GEN24_1001001","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1001001","Remembering or concentrating","4 - No difficulty"
"GEN24_1001001","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1001001","Walking or climbing stairs","4 - No difficulty"
"GEN24_1001003","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1001003","Remembering or concentrating","4 - No difficulty"
"GEN24_1001003","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1001003","Walking or climbing stairs","4 - No difficulty"
"GEN24_1001004","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1001004","Remembering or concentrating","4 - No difficulty"
"GEN24_1001004","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1001004","Walking or climbing stairs","4 - No difficulty"
"GEN24_1001011","Hearing, even if using a hearing device","4 - No difficulty"
"GEN24_1001011","Remembering or concentrating","4 - No difficulty"
"GEN24_1001011","Seeing, even when wearing glasses","4 - No difficulty"
"GEN24_1001011","Walking or climbing stairs","4 - No difficulty"
"GEN24_1001018","Hearing, even if using a hearing device","3 - Some difficulty"
"GEN24_1001018","Remembering or concentrating","4 - No difficulty"
"GEN24_1001018","Seeing, even when wearing glasses","4 - No difficulty"
