response_id,mobility_hearing_even_if_using_a_hearing_device,mobility_remembering_or_concentrating,mobility_seeing_even_when_wearing_glasses,mobility_walking_or_climbing_stairs
GEN24_1003373,4,4,4,4
GEN24_1003376,4,4,4,4
GEN24_1003377,4,4,4,4
GEN24_1003378,4,4,4,4
GEN24_1003379,4,4,4,3
GEN24_1003387,4,4,4,4
GEN24_1003394,3,2,3,3
GEN24_1003398,4,4,4,4
GEN24_1003403,4,4,4,4
GEN24_1003415,4,4,4,4
GEN24_1003429,4,4,4,4
GEN24_1003430,4,4,4,4
GEN24_1003433,4,4,4,4
GEN24_1003435,4,4,4,4
GEN24_1003439,4,4,4,4
GEN24_1003445,4,4,4,4
GEN24_1003448,4,4,4,4
GEN24_1003449,4,4,4,4
GEN24_1003454,4,4,4,4
GEN24_1003456,4,4,4,4
GEN24_1003461,4,4,3,4
GEN24_1003466,4,4,4,4
GEN24_1003469,4,4,4,4
GEN24_1003470,4,2,2,4
GEN24_1003472,4,4,4,4
GEN24_1003476,4,4,4,4
GEN24_1003482,4,4,3,4
GEN24_1003486,4,4,4,4
GEN24_1003490,4,3,4,4
GEN24_1003491,4,4,4,4
GEN24_1003495,4,4,4,4
GEN24_1003498,4,4,4,4
GEN24_1003499,4,4,4,4
GEN24_1003500,4,4,4,4
GEN24_1003502,3,4,4,4
GEN24_1003503,4,4,4,4
GEN24_1003508,4,4,4,4
GEN24_1003509,4,4,3,4
GEN24_1003510,4,3,3,3
GEN24_1003511,4,4,4,4
GEN24_1003513,4,4,4,4
GEN24_1003515,4,4,4,4
GEN24_1003525,4,4,4,4
GEN24_1003527,4,4,4,4
GEN24_1003528,4,4,4,4
GEN24_1003537,4,4,4,4
GEN24_1003538,4,4,4,4
GEN24_1003542,4,4,4,4
GEN24_1003549,4,4,4,4
GEN24_1003563,4,4,3,4
GEN24_1003570,4,3,4,4
GEN24_1003577,4,4,4,4
GEN24_1003580,4,4,4,4
GEN24_1003586,4,4,4,4
GEN24_1003591,4,4,4,4
GEN24_1003593,3,4,3,3
GEN24_1003599,4,4,4,4
GEN24_1003602,4,4,3,3
GEN24_1003610,3,4,4,4
GEN24_1003611,4,4,3,4
GEN24_1003614,4,4,4,2
GEN24_1003622,4,4,4,4
GEN24_1003627,4,4,4,4
GEN24_1003629,3,3,3,4
GEN24_1003633,4,4,4,4
GEN24_1003639,4,3,4,3
GEN24_1003645,4,4,4,4
GEN24_1003647,4,4,4,4
GEN24_1003651,4,4,3,3
GEN24_1003673,4,4,4,4
GEN24_1003674,4,1,4,4
GEN24_1003678,4,4,4,4
GEN24_1003684,4,4,4,4
GEN24_1003685,4,4,4,4
GEN24_1003687,4,4,4,4
GEN24_1003688,4,4,4,4
GEN24_1003708,4,4,4,4
GEN24_1003713,4,4,3,3
GEN24_1003714,4,4,4,4
GEN24_1003722,4,4,4,4
GEN24_1003724,4,4,4,4
GEN24_1003726,4,4,4,4
GEN24_1003728,4,4,4,4
GEN24_1003730,4,4,4,4
GEN24_1003731,4,4,4,4
GEN24_1003732,4,4,4,4
GEN24_1003734,3,4,4,4
GEN24_1003735,4,4,4,4
GEN24_1003736,4,4,3,4
GEN24_1003738,4,4,4,4
GEN24_1003741,4,4,4,4
GEN24_1003742,4,4,4,4
GEN24_1003750,4,4,4,4
GEN24_1003753,4,4,4,4
GEN24_1003756,4,4,4,4
GEN24_1003759,4,4,4,4
GEN24_1003760,4,4,3,4
GEN24_1003767,4,4,4,4
GEN24_1003770,4,4,4,4
GEN24_1003773,4,4,4,4
GEN24_1003777,4,4,4,4
GEN24_1003781,3,4,4,2
GEN24_1003782,4,4,4,4
GEN24_1003783,4,4,4,4
GEN24_1003785,4,4,4,4
GEN24_1003794,4,4,4,4
GEN24_1003795,4,4,4,4
GEN24_1003803,4,4,4,4
GEN24_1003808,4,4,4,4
GEN24_1003825,4,3,4,4
GEN24_1003829,4,4,4,4
GEN24_1003834,4,4,4,4
GEN24_1003836,4,3,4,4
GEN24_1003838,4,4,3,4
GEN24_1003842,4,4,3,4
GEN24_1003844,4,4,4,4
GEN24_1003846,4,4,4,3
GEN24_1003847,4,4,4,4
GEN24_1003851,4,4,4,4
GEN24_1003853,4,4,4,4
GEN24_1003857,4,4,4,4
GEN24_1003865,4,4,4,4
GEN24_1003871,4,4,4,4
GEN24_1003872,3,3,4,4
GEN24_1003893,4,3,4,4
GEN24_1003903,4,4,4,4
GEN24_1003906,4,4,4,4
GEN24_1003907,3,3,4,4
GEN24_1003908,4,4,4,4
GEN24_1003909,4,4,4,4
GEN24_1003910,4,4,4,4
GEN24_1003911,4,4,4,4
GEN24_1003914,4,3,3,4
GEN24_1003917,4,4,4,4
GEN24_1003920,4,4,4,4
GEN24_1003922,4,4,3,4
GEN24_1003926,4,4,4,4
GEN24_1003928,4,4,4,4
GEN24_1003930,4,4,4,3
GEN24_1003936,4,4,4,4
GEN24_1003947,4,4,4,4
GEN24_1003952,4,4,4,4
GEN24_1003954,4,4,4,4
GEN24_1003955,4,4,4,4
GEN24_1003960,4,4,4,3
GEN24_1003962,4,4,4,4
GEN24_1003964,4,4,4,4
GEN24_1003968,4,3,4,4
GEN24_1003971,4,4,4,4
GEN24_1003973,4,4,4,4
GEN24_1003974,4,4,4,4
GEN24_1003975,4,4,4,4
GEN24_1003976,4,4,4,4
GEN24_1003988,4,4,4,4
GEN24_1003992,4,4,4,4
GEN24_1003994,4,4,4,4
GEN24_1003996,4,4,4,4
GEN24_1003998,4,4,4,4
GEN24_1003999,4,4,3,4
GEN24_1004005,4,4,4,4
GEN24_1004006,4,4,4,4
GEN24_1004009,4,4,4,4
GEN24_1004021,4,4,4,4
GEN24_1004022,4,4,4,4
GEN24_1004024,3,4,3,4
GEN24_1004033,4,4,3,4
GEN24_1004036,4,4,4,4
GEN24_1004039,4,4,4,4
GEN24_1004048,4,4,4,4
GEN24_1004049,4,4,4,4
GEN24_1004051,4,4,4,4
GEN24_1004054,4,4,4,4
GEN24_1004057,3,4,4,4
GEN24_1004061,4,4,4,4
GEN24_1004073,4,4,4,4
GEN24_1004074,4,4,4,4
GEN24_1004075,4,4,4,4
GEN24_1004083,4,4,4,4
GEN24_1004088,3,4,4,3
GEN24_1004090,4,4,3,4
GEN24_1004091,4,4,4,4
GEN24_1004094,4,4,4,4
GEN24_1004100,4,4,4,4
GEN24_1004109,4,4,3,3
GEN24_1004113,4,4,4,4
GEN24_1004116,4,4,3,3
GEN24_1004119,4,4,4,4
GEN24_1004124,4,4,3,4
GEN24_1004129,4,4,4,4
GEN24_1004136,4,4,4,4
GEN24_1004143,4,4,4,4
GEN24_1004147,4,4,4,4
GEN24_1004149,4,4,4,4
GEN24_1004154,4,4,4,4
GEN24_1004157,4,4,4,4
GEN24_1004158,4,4,4,4
GEN24_1004159,4,4,4,4
GEN24_1004161,4,4,4,4
GEN24_1004167,4,4,4,4
GEN24_1004169,4,4,4,4
GEN24_1004183,4,4,4,4
GEN24_1004193,4,4,3,4
GEN24_1004196,4,4,4,3
GEN24_1004198,4,4,3,4
GEN24_1004202,4,4,3,3
GEN24_1004203,4,4,4,4
GEN24_1004218,4,4,4,4
GEN24_1004234,2,4,4,4
GEN24_1004239,4,3,4,4
GEN24_1004242,4,4,4,4
GEN24_1004244,4,4,4,4
GEN24_1004245,4,4,4,4
GEN24_1004250,4,4,4,4
GEN24_1004251,4,4,3,4
GEN24_1004263,4,4,4,4
GEN24_1004264,4,4,4,4
GEN24_1004265,4,4,4,3
GEN24_1004271,4,4,4,4
GEN24_1004272,4,4,4,4
GEN24_1004275,4,4,4,4
GEN24_1004277,4,4,4,4
GEN24_1004279,4,4,3,4
GEN24_1004280,4,4,4,4
GEN24_1004282,4,4,4,4
GEN24_1004283,4,4,4,4
GEN24_1004291,4,4,4,4
GEN24_1004293,4,4,4,4
GEN24_1004294,4,4,4,4
GEN24_1004299,4,4,4,4
GEN24_1004301,4,4,4,4
GEN24_1004303,4,4,4,4
GEN24_1004307,4,4,4,4
GEN24_1004308,4,4,4,4
GEN24_1004317,4,4,4,3
GEN24_1004318,3,3,4,3
GEN24_1004322,4,4,4,4
GEN24_1004323,4,4,4,4
GEN24_1004339,4,4,4,3
GEN24_1004341,4,4,4,4
GEN24_1004344,4,3,4,4
GEN24_1004346,4,4,4,4
GEN24_1004347,3,4,4,4
GEN24_1004350,4,4,4,4
GEN24_1004351,3,4,4,4
GEN24_1004355,4,4,4,4
GEN24_1004362,4,4,4,4
GEN24_1004369,4,4,4,4
GEN24_1004374,4,4,4,4
GEN24_1004377,4,4,3,3
GEN24_1004388,4,4,3,4
GEN24_1004389,4,4,4,4
GEN24_1004390,4,4,4,4
GEN24_1004391,4,4,4,4
GEN24_1004396,4,4,4,4
GEN24_1004403,4,4,4,4
GEN24_1004416,4,4,4,4
GEN24_1004418,4,4,4,4
GEN24_1004425,4,4,4,3
GEN24_1004427,4,4,4,4
GEN24_1004432,4,4,4,2
GEN24_1004434,4,4,4,4
GEN24_1004442,4,4,4,4
GEN24_1004445,4,4,3,3
GEN24_1004447,4,4,4,4
GEN24_1004450,3,4,3,4
GEN24_1004452,4,4,4,4
GEN24_1004454,4,4,4,4
GEN24_1004455,4,4,4,4
GEN24_1004456,4,4,4,4
GEN24_1004462,4,4,3,4
GEN24_1004464,4,4,4,4
GEN24_1004465,4,4,4,4
GEN24_1004469,3,4,4,4
GEN24_1004471,4,4,4,4
GEN24_1004474,4,4,4,4
GEN24_1004476,4,4,4,4
GEN24_1004487,4,4,3,4
GEN24_1004488,4,4,4,4
GEN24_1004491,4,4,4,4
GEN24_1004492,4,4,4,4
GEN24_1004499,4,4,4,4
GEN24_1004500,4,4,4,4
GEN24_1004516,4,4,4,4
GEN24_1004517,4,4,4,4
GEN24_1004520,4,3,4,4
GEN24_1004522,4,4,4,3
GEN24_1004523,4,4,4,4
GEN24_1004524,4,4,4,4
GEN24_1004527,4,4,4,4
GEN24_1004529,4,4,4,4
GEN24_1004535,4,4,4,4
GEN24_1004541,4,4,4,4
GEN24_1004562,4,4,4,3
GEN24_1004563,4,4,4,4
GEN24_1004565,4,4,4,4
GEN24_1004569,4,4,4,4
GEN24_1004575,4,4,4,3
GEN24_1004576,4,4,4,4
GEN24_1004578,4,4,4,4
GEN24_1004583,4,4,4,3
GEN24_1004584,4,4,4,4
GEN24_1004586,4,3,4,4
GEN24_1004591,4,4,4,4
GEN24_1004592,4,4,4,4
GEN24_1004594,4,4,4,4
GEN24_1004596,4,4,4,4
GEN24_1004599,4,4,4,4
GEN24_1004603,4,4,4,4
GEN24_1004610,4,4,4,4
GEN24_1004612,4,4,3,4
GEN24_1004614,4,3,4,4
GEN24_1004617,4,4,4,3
GEN24_1004621,4,3,4,4
GEN24_1004623,3,4,4,4
GEN24_1004626,3,4,4,3
GEN24_1004628,4,4,4,4
GEN24_1004633,4,4,4,4
GEN24_1004635,3,4,4,1
GEN24_1004641,4,4,4,4
GEN24_1004642,4,4,4,4
GEN24_1004643,4,4,4,4
GEN24_1004652,4,4,4,4
GEN24_1004654,4,4,4,4
GEN24_1004655,4,4,4,4
GEN24_1004656,4,4,4,4
GEN24_1004658,4,4,4,3
GEN24_1004660,4,4,4,4
GEN24_1004664,4,4,4,4
GEN24_1004665,4,4,4,4
GEN24_1004667,4,4,4,4
GEN24_1004669,4,3,4,3
GEN24_1004670,4,4,4,4
GEN24_1004672,4,4,4,4
GEN24_1004685,4,4,4,4
GEN24_1004687,4,4,4,4
GEN24_1004689,4,3,3,4
GEN24_1004690,4,4,4,4
GEN24_1004695,4,4,4,4
GEN24_1004696,3,4,4,4
GEN24_1004699,4,4,4,4
GEN24_1004700,4,4,4,4
GEN24_1004701,4,4,4,4
GEN24_1004711,4,4,4,4
GEN24_1004721,4,4,4,4
GEN24_1004727,4,4,4,4
GEN24_1004753,4,4,4,4
GEN24_1004756,4,4,4,4
GEN24_1004758,4,4,3,3
GEN24_1004761,4,4,4,4
GEN24_1004768,4,4,4,4
GEN24_1004773,4,4,4,4
GEN24_1004777,4,4,4,4
GEN24_1004786,3,4,3,4
GEN24_1004789,4,4,4,4
GEN24_1004790,4,4,4,4
GEN24_1004795,4,4,4,4
GEN24_1004801,4,4,4,4
GEN24_1004803,4,3,4,3
GEN24_1004804,4,4,4,4
GEN24_1004808,4,3,4,4
GEN24_1004817,4,3,4,4
GEN24_1004819,4,4,4,4
GEN24_1004822,4,4,4,4
GEN24_1004826,4,4,4,4
GEN24_1004834,4,4,4,4
GEN24_1004839,4,3,3,4
GEN24_1004840,4,4,3,4
GEN24_1004847,4,4,4,4
GEN24_1004851,4,4,4,4
GEN24_1004862,4,4,4,4
GEN24_1004868,4,4,4,4
GEN24_1004869,4,4,4,4
GEN24_1004872,4,4,4,4
GEN24_1004874,4,4,4,4
GEN24_1004876,4,4,4,4
GEN24_1004877,4,4,4,4
GEN24_1004881,4,4,3,4
GEN24_1004887,4,4,4,4
GEN24_1004894,4,4,4,4
GEN24_1004902,4,4,4,4
GEN24_1004906,4,4,4,4
GEN24_1004908,4,4,4,4
GEN24_1004914,4,3,4,4
GEN24_1004920,4,4,4,4
GEN24_1004921,4,4,4,4
GEN24_1004924,3,4,3,3
GEN24_1004928,4,4,4,4
GEN24_1004932,4,4,4,4
GEN24_1004934,4,4,4,4
GEN24_1004935,4,4,4,4
GEN24_1004938,4,4,4,4
GEN24_1004939,4,4,3,4
GEN24_1004940,4,4,4,4
GEN24_1004943,4,4,4,4
GEN24_1004963,4,4,4,4
GEN24_1004966,4,4,4,4
GEN24_1004969,4,4,4,3
GEN24_1004974,4,4,4,3
GEN24_1004976,4,4,4,3
GEN24_1004978,4,4,3,4
GEN24_1004986,4,4,4,4
GEN24_1004992,4,4,4,4
GEN24_1004996,4,4,4,4
GEN24_1004997,4,4,4,4
GEN24_1005003,4,4,4,4
GEN24_1005007,4,4,4,4
GEN24_1005008,4,4,4,4
GEN24_1005009,4,4,4,4
GEN24_1005032,4,3,4,3
GEN24_1005034,4,4,4,4
GEN24_1005035,4,4,4,4
GEN24_1005036,4,4,4,4
GEN24_1005046,4,4,4,4
GEN24_1005047,4,4,4,4
GEN24_1005051,4,4,4,3
GEN24_1005052,4,4,4,4
GEN24_1005055,4,4,4,4
GEN24_1005066,4,4,3,4
GEN24_1005069,4,4,4,4
GEN24_1005071,4,4,4,4
GEN24_1005090,4,4,4,4
GEN24_1005093,4,4,4,4
GEN24_1005095,4,4,4,4
GEN24_1005098,4,4,4,4
GEN24_1005101,4,3,4,4
GEN24_1005104,4,4,4,4
GEN24_1005107,4,4,4,3
GEN24_1005111,4,4,4,4
GEN24_1005116,4,4,4,4
GEN24_1005117,4,4,4,4
GEN24_1005119,4,4,4,4
GEN24_1005124,4,4,4,4
GEN24_1005125,4,4,4,4
GEN24_1005130,4,4,4,4
GEN24_1005131,4,4,3,4
GEN24_1005136,4,4,4,4
GEN24_1005138,4,4,4,4
GEN24_1005141,4,4,4,4
GEN24_1005148,4,4,4,4
GEN24_1005150,4,4,4,4
GEN24_1005152,4,4,4,4
GEN24_1005154,4,4,4,4
GEN24_1005161,4,4,4,4
GEN24_1005164,4,4,4,4
GEN24_1005166,4,4,4,4
GEN24_1005173,4,4,4,4
GEN24_1005176,4,4,4,4
GEN24_1005179,4,4,4,3
GEN24_1005180,4,4,4,4
GEN24_1005181,4,4,4,4
GEN24_1005185,4,4,4,4
GEN24_1005189,4,4,4,4
GEN24_1005190,4,4,4,4
GEN24_1005193,4,4,4,4
GEN24_1005196,4,4,4,4
GEN24_1005200,4,4,4,4
GEN24_1005202,4,4,4,4
GEN24_1005203,4,4,4,4
GEN24_1005206,4,3,4,4
GEN24_1005208,2,4,3,4
GEN24_1005213,4,4,4,4
GEN24_1005216,4,4,4,4
GEN24_1005217,4,4,4,4
GEN24_1005218,4,4,4,4
GEN24_1005219,4,4,4,4
GEN24_1005220,4,4,4,4
GEN24_1005224,4,4,4,4
GEN24_1005226,4,4,4,4
GEN24_1005236,4,4,4,4
GEN24_1005246,4,4,4,4
GEN24_1005257,4,4,4,4
GEN24_1005272,4,4,4,4
GEN24_1005273,4,4,4,4
GEN24_1005274,4,4,4,3
GEN24_1005276,4,4,4,4
GEN24_1005280,4,4,4,4
GEN24_1005281,4,4,2,4
GEN24_1005292,4,3,4,4
GEN24_1005294,4,4,4,4
GEN24_1005296,4,4,4,4
GEN24_1005298,4,4,4,4
GEN24_1005299,4,4,4,4
GEN24_1005303,4,4,4,4
GEN24_1005308,4,4,4,4
GEN24_1005311,4,4,4,4
GEN24_1005314,4,4,4,4
GEN24_1005316,4,4,4,4
GEN24_1005324,4,4,4,4
GEN24_1005327,4,4,4,4
GEN24_1005329,4,4,4,4
GEN24_1005338,4,4,4,4
GEN24_1005343,4,4,4,4
GEN24_1005350,4,4,4,4
GEN24_1005353,4,4,4,4
GEN24_1005354,4,4,4,4
GEN24_1005358,4,4,4,4
GEN24_1005360,4,4,4,4
GEN24_1005365,4,4,4,3
GEN24_1005366,4,4,4,4
GEN24_1005367,2,4,4,3
GEN24_1005369,4,4,4,4
GEN24_1005370,4,4,4,4
GEN24_1005371,4,4,4,4
GEN24_1005372,4,4,4,4
GEN24_1005377,4,4,4,4
GEN24_1005379,3,4,4,4
GEN24_1005385,4,4,4,4
GEN24_1005394,4,4,4,4
GEN24_1005395,4,4,4,4
GEN24_1005396,4,4,4,4
GEN24_1005400,4,3,4,4
GEN24_1005402,4,4,4,4
GEN24_1005406,4,4,4,4
GEN24_1005411,4,4,4,4
GEN24_1005420,4,4,4,4
GEN24_1005424,4,4,4,4
GEN24_1005425,4,4,4,3
GEN24_1005427,4,4,4,4
GEN24_1005432,4,3,4,4
GEN24_1005436,4,4,4,4
GEN24_1005437,4,4,4,4
GEN24_1005438,4,4,4,4
GEN24_1005441,4,4,4,4
GEN24_1005446,4,4,4,4
GEN24_1005452,4,4,4,4
GEN24_1005457,4,4,4,4
GEN24_1005469,4,4,4,4
GEN24_1005470,4,4,4,4
GEN24_1005474,4,4,4,4
GEN24_1005475,4,4,4,4
GEN24_1005486,4,3,3,4
GEN24_1005506,4,4,4,4
GEN24_1005514,4,4,4,4
GEN24_1005527,4,4,3,4
GEN24_1005528,4,4,4,4
GEN24_1005529,4,4,4,4
GEN24_1005535,4,4,3,4
GEN24_1005536,4,4,4,4
GEN24_1005537,4,3,3,4
GEN24_1005538,4,4,3,4
GEN24_1005541,4,4,4,3
GEN24_1005547,4,4,4,4
GEN24_1005552,4,4,4,4
GEN24_1005581,4,4,4,4
GEN24_1005582,4,4,4,4
GEN24_1005592,4,4,4,4
GEN24_1005595,4,4,4,4
GEN24_1005599,4,4,4,4
GEN24_1005606,4,4,3,3
GEN24_1005608,4,4,4,4
GEN24_1005609,4,4,3,4
GEN24_1005611,4,4,4,4
GEN24_1005616,4,4,4,4
GEN24_1005618,4,4,4,3
GEN24_1005622,4,4,4,4
GEN24_1005627,4,4,4,4
GEN24_1005630,4,4,4,4
GEN24_1005640,4,4,4,4
GEN24_1005641,4,4,4,4
GEN24_1005642,4,4,4,4
GEN24_1005645,4,4,4,4
GEN24_1005647,4,4,4,4
GEN24_1005661,4,4,4,4
GEN24_1005667,4,4,4,4
GEN24_1005668,4,4,4,4
GEN24_1005670,4,4,4,4
GEN24_1005681,4,4,4,4
GEN24_1005683,4,4,4,4
GEN24_1005702,4,4,4,4
GEN24_1005704,4,4,4,4
GEN24_1005705,4,4,4,4
GEN24_1005708,4,4,4,4
GEN24_1005713,4,4,4,4
GEN24_1005714,4,4,3,4
GEN24_1005716,4,4,4,4
GEN24_1005722,3,4,3,4
GEN24_1005725,4,4,4,4
GEN24_1005726,4,4,4,4
GEN24_1005728,4,4,4,4
GEN24_1005729,4,4,4,4
GEN24_1005733,4,4,4,4
GEN24_1005736,4,4,4,4
GEN24_1005738,4,4,4,4
GEN24_1005745,3,4,4,4
GEN24_1005746,4,4,4,4
GEN24_1005747,3,3,3,3
GEN24_1005748,4,4,4,4
GEN24_1005749,4,4,4,4
GEN24_1005753,3,4,4,3
GEN24_1005754,4,4,4,4
GEN24_1005759,4,4,4,4
GEN24_1005763,4,4,4,4
GEN24_1005767,4,4,4,4
GEN24_1005768,4,3,4,3
GEN24_1005769,4,4,4,4
GEN24_1005774,4,4,4,4
GEN24_1005775,4,3,4,4
GEN24_1005776,4,4,4,4
GEN24_1005777,4,4,4,4
GEN24_1005779,4,3,4,4
GEN24_1005780,4,4,3,4
GEN24_1005784,4,4,4,3
GEN24_1005785,4,4,4,4
GEN24_1005792,4,4,4,4
GEN24_1005807,4,4,4,4
GEN24_1005809,4,4,4,4
GEN24_1005813,4,4,4,3
GEN24_1005817,3,4,4,4
GEN24_1005822,4,4,3,4
GEN24_1005823,4,3,4,4
GEN24_1005825,4,4,4,4
GEN24_1005830,4,4,4,4
GEN24_1005835,4,4,4,4
GEN24_1005836,4,4,4,3
GEN24_1005841,3,4,4,4
GEN24_1005842,4,4,4,4
GEN24_1005847,3,3,4,3
GEN24_1005852,4,4,3,4
GEN24_1005866,3,4,4,4
GEN24_1005869,4,4,4,4
GEN24_1005873,4,4,4,4
GEN24_1005876,4,4,4,3
GEN24_1005877,4,4,4,4
GEN24_1005878,4,4,4,4
GEN24_1005879,4,4,4,4
GEN24_1005881,4,4,4,4
GEN24_1005884,4,4,4,4
GEN24_1005889,4,4,4,3
GEN24_1005891,4,4,4,4
GEN24_1005897,4,4,4,4
GEN24_1005899,4,4,4,4
GEN24_1005901,4,4,4,4
GEN24_1005907,4,4,4,4
GEN24_1005909,4,4,4,4
GEN24_1005913,4,4,4,3
GEN24_1005914,4,4,4,4
GEN24_1005915,4,4,4,4
GEN24_1005917,3,4,3,3
GEN24_1005918,4,4,4,3
GEN24_1005919,4,4,4,4
GEN24_1005920,4,4,4,4
GEN24_1005921,4,4,3,4
GEN24_1005922,4,4,4,4
GEN24_1005925,4,4,4,3
GEN24_1005926,4,4,4,4
GEN24_1005931,4,4,4,4
GEN24_1005932,4,4,4,4
GEN24_1005936,4,4,4,4
GEN24_1005939,4,4,4,4
GEN24_1005942,4,4,4,4
GEN24_1005947,4,4,4,4
GEN24_1005948,4,4,3,4
GEN24_1005949,3,3,3,3
GEN24_1005952,4,4,4,4
GEN24_1005955,4,4,4,4
GEN24_1005956,4,4,4,4
GEN24_1005961,4,4,4,4
GEN24_1005963,4,4,4,4
GEN24_1005966,4,4,4,4
GEN24_1005973,3,4,3,4
GEN24_1005976,4,4,4,4
GEN24_1005980,4,4,4,4
GEN24_1005981,4,4,4,4
GEN24_1005982,4,4,4,3
GEN24_1005983,4,4,4,4
GEN24_1005984,4,3,3,4
GEN24_1005988,4,4,4,4
GEN24_1005989,4,4,4,4
GEN24_1006003,4,4,4,4
GEN24_1006005,4,4,4,4
GEN24_1006012,4,4,4,4
GEN24_1006017,4,4,4,4
GEN24_1006018,4,4,4,4
GEN24_1006019,4,4,4,4
GEN24_1006024,4,4,4,3
GEN24_1006025,3,3,4,4
GEN24_1006026,4,4,4,4
GEN24_1006042,4,3,4,4
GEN24_1006044,4,4,4,4
GEN24_1006046,4,4,3,4
GEN24_1006047,4,4,4,4
GEN24_1006048,4,4,4,4
GEN24_1006051,4,4,4,4
GEN24_1006056,4,4,4,4
GEN24_1006057,4,4,4,4
GEN24_1006065,4,4,4,3
GEN24_1006066,4,4,4,4
GEN24_1006071,3,4,4,4
GEN24_1006074,4,4,4,4
GEN24_1006077,4,4,4,4
GEN24_1006079,4,4,4,4
GEN24_1006082,3,3,3,4
GEN24_1006084,4,4,4,4
GEN24_1006094,4,4,4,4
GEN24_1006097,4,4,4,4
GEN24_1006098,4,4,3,4
GEN24_1006101,4,4,4,4
GEN24_1006104,4,4,4,4
GEN24_1006105,4,4,4,4
GEN24_1006114,3,4,2,4
GEN24_1006122,4,2,4,3
GEN24_1006150,4,4,3,4
GEN24_1006152,4,4,4,4
GEN24_1006161,4,4,4,4
GEN24_1006164,4,4,4,4
GEN24_1006165,4,4,4,4
GEN24_1006168,4,4,4,4
GEN24_1006169,4,4,4,4
GEN24_1006176,4,4,4,4
GEN24_1006177,4,4,4,4
GEN24_1006181,4,4,4,4
GEN24_1006182,4,4,4,4
GEN24_1006184,4,4,4,4
GEN24_1006186,4,4,4,4
GEN24_1006188,4,4,4,4
GEN24_1006190,4,4,4,3
GEN24_1006205,4,4,4,3
GEN24_1006206,4,4,4,4
GEN24_1006210,4,4,4,4
GEN24_1006219,4,4,4,4
GEN24_1006233,4,4,4,4
GEN24_1006235,4,3,4,4
GEN24_1006238,3,4,4,4
GEN24_1006240,4,4,4,4
GEN24_1006248,4,4,4,4
GEN24_1006251,4,4,4,4
GEN24_1006254,4,4,4,4
GEN24_1006255,4,4,4,4
GEN24_1006260,4,3,4,4
GEN24_1006263,4,4,4,4
GEN24_1006267,4,4,4,4
GEN24_1006278,4,4,4,4
GEN24_1006279,3,4,4,3
GEN24_1006280,4,3,4,4
GEN24_1006284,4,4,3,4
GEN24_1006285,4,4,4,4
GEN24_1006287,4,4,4,4
GEN24_1006296,4,4,4,4
GEN24_1006298,4,4,4,4
GEN24_1006300,4,4,4,4
GEN24_1006301,3,4,3,3
GEN24_1006302,4,4,4,4
GEN24_1006303,4,4,4,4
GEN24_1006311,4,2,3,4
GEN24_1006314,4,4,4,4
GEN24_1006317,4,4,4,4
GEN24_1006319,4,4,4,4
GEN24_1006320,4,4,4,4
GEN24_1006321,3,4,4,4
GEN24_1006323,4,4,4,4
GEN24_1006324,4,3,4,4
GEN24_1006334,4,4,4,3
GEN24_1006337,4,4,4,4
GEN24_1006359,4,4,4,4
GEN24_1006368,4,4,4,4
GEN24_1006374,4,4,4,4
GEN24_1006377,4,4,4,4
GEN24_1006388,4,4,4,4
GEN24_1006389,4,4,4,4
GEN24_1006390,4,4,4,4
GEN24_1006394,4,4,4,4
GEN24_1006416,4,4,4,4
GEN24_1006417,4,4,4,4
GEN24_1006421,4,4,4,4
GEN24_1006426,4,3,4,4
GEN24_1006427,4,4,4,4
GEN24_1006429,4,4,3,4
GEN24_1006443,2,4,4,4
GEN24_1006445,4,4,4,4
GEN24_1006460,4,4,4,4
GEN24_1006467,4,4,4,4
GEN24_1006469,4,4,4,4
GEN24_1006484,4,4,4,4
GEN24_1006485,4,4,4,4
GEN24_1006490,4,4,4,4
GEN24_1006497,4,4,4,4
GEN24_1006498,4,4,4,4
GEN24_1006500,4,4,4,4
GEN24_1006502,4,4,4,4
GEN24_1006506,4,4,4,4
GEN24_1006514,3,4,4,4
GEN24_1006522,4,4,4,4
GEN24_1006523,4,4,4,4
GEN24_1006524,4,4,4,3
GEN24_1006532,4,4,4,4
GEN24_1006547,4,4,4,4
GEN24_1006548,4,4,4,4
GEN24_1006555,4,4,4,4
GEN24_1006556,4,4,4,4
GEN24_1006558,4,4,4,4
GEN24_1006562,4,4,3,4
GEN24_1006582,4,4,4,4
GEN24_1006587,4,4,4,4
GEN24_1006588,4,4,4,4
GEN24_1006593,4,4,4,4
GEN24_1006594,4,4,4,4
GEN24_1006596,4,3,3,4
GEN24_1006601,4,4,4,4
GEN24_1006611,4,3,4,4
GEN24_1006613,4,4,4,4
GEN24_1006621,4,4,4,4
GEN24_1006622,4,4,4,4
GEN24_1006629,4,4,4,4
GEN24_1006635,4,4,4,4
GEN24_1006636,3,4,3,3
GEN24_1006637,4,4,4,4
GEN24_1006643,4,4,4,4
GEN24_1006644,4,3,4,4
GEN24_1006647,4,4,4,4
GEN24_1006649,4,4,4,4
GEN24_1006650,4,4,4,4
GEN24_1006652,4,4,4,4
GEN24_1006655,4,4,4,4
GEN24_1006656,4,4,3,4
GEN24_1006660,4,4,4,4
GEN24_1006661,3,4,4,4
GEN24_1006662,4,4,4,4
GEN24_1006663,4,4,4,4
