response_id,other_countries_visited_other_countries,other_countries_no_countries_visited,other_countries_visited_before,other_countries_visited_after
GEN24_1053301,1,1,1,1
GEN24_1053315,1,1,0,1
GEN24_1053321,1,1,0,1
GEN24_1053354,1,1,1,0
GEN24_1053364,1,2,1,1
GEN24_1053372,1,2,0,1
GEN24_1053384,1,1,1,1
GEN24_1053385,1,2,1,0
GEN24_1053399,1,1,0,1
GEN24_1053410,1,1,1,0
GEN24_1053412,1,1,0,1
GEN24_1053413,1,1,0,1
GEN24_1053423,1,1,1,1
GEN24_1053438,1,2,1,1
GEN24_1053443,1,2,1,1
GEN24_1053454,1,2,1,1
GEN24_1053459,1,1,1,1
GEN24_1053482,1,1,1,1
GEN24_1053485,1,1,1,0
GEN24_1053503,1,1,1,0
GEN24_1053516,1,1,1,0
GEN24_1053542,1,1,1,0
GEN24_1053573,1,2,1,1
GEN24_1053603,1,1,1,0
GEN24_1053607,1,2,1,1
GEN24_1053612,1,1,1,1
GEN24_1053615,1,1,1,0
GEN24_1053621,1,2,1,1
GEN24_1053644,1,1,1,0
GEN24_1053655,1,1,1,1
GEN24_1053662,1,2,1,1
GEN24_1053664,1,1,1,1
GEN24_1053668,1,2,1,1
GEN24_1053671,1,1,1,1
GEN24_1053690,1,1,0,1
GEN24_1053705,1,2,1,1
GEN24_1053709,1,3,1,1
GEN24_1053746,1,1,0,1
GEN24_1053765,1,1,1,1
GEN24_1053774,1,1,1,1
GEN24_1053777,1,1,0,1
GEN24_1053798,1,1,1,0
GEN24_1053816,1,1,1,0
GEN24_1053821,1,1,1,0
GEN24_1053822,1,2,1,1
GEN24_1053825,1,1,1,0
GEN24_1053834,1,1,1,0
GEN24_1053835,1,1,1,0
GEN24_1053836,1,1,0,1
GEN24_1053843,1,1,0,1
GEN24_1053866,1,1,1,1
GEN24_1053874,1,1,1,1
GEN24_1053896,1,1,0,1
GEN24_1053900,1,1,1,1
GEN24_1053914,1,2,1,0
GEN24_1053915,1,2,1,1
GEN24_1053917,1,1,1,1
GEN24_1053927,1,1,1,1
GEN24_1053939,1,1,1,0
GEN24_1053957,1,1,1,0
GEN24_1053965,1,1,1,0
GEN24_1053977,1,1,1,1
GEN24_1053980,1,2,0,1
GEN24_1053993,1,1,1,0
GEN24_1054041,1,3,1,1
GEN24_1054045,1,4,1,1
GEN24_1054065,1,1,1,0
GEN24_1054103,1,1,1,0
GEN24_1054117,1,1,1,0
GEN24_1054126,1,1,0,1
GEN24_1054142,1,1,1,0
GEN24_1054146,1,1,1,0
GEN24_1054158,1,1,1,0
GEN24_1054174,1,1,0,1
GEN24_1054187,1,1,1,1
GEN24_1054205,1,2,1,1
GEN24_1054214,1,1,1,1
GEN24_1054218,1,1,1,0
GEN24_1054246,1,1,0,1
GEN24_1054251,1,1,1,0
GEN24_1054269,1,5,1,0
GEN24_1054275,1,1,1,0
GEN24_1054289,1,1,1,1
GEN24_1054322,1,1,1,0
GEN24_1054391,1,1,1,1
GEN24_1054411,1,1,1,0
GEN24_1054415,1,5,1,1
GEN24_1054426,1,1,1,0
GEN24_1054429,1,1,0,1
GEN24_1054434,1,1,0,1
GEN24_1054446,1,1,1,0
GEN24_1054450,1,1,0,1
GEN24_1054465,1,4,1,0
GEN24_1054472,1,2,1,1
GEN24_1054474,1,1,1,0
GEN24_1054475,1,1,1,1
GEN24_1054512,1,1,0,1
GEN24_1054518,1,2,1,1
GEN24_1054560,1,1,1,1
GEN24_1054626,1,2,1,0
GEN24_1054645,1,2,1,1
GEN24_1054651,1,1,1,1
GEN24_1054656,1,2,1,0
GEN24_1054658,1,1,1,1
GEN24_1054669,1,3,1,1
GEN24_1054682,1,2,1,0
GEN24_1054687,1,1,1,0
GEN24_1054688,1,1,1,0
GEN24_1054694,1,1,1,0
GEN24_1054700,1,1,1,0
GEN24_1054701,1,1,1,1
GEN24_1054749,1,1,0,1
GEN24_1054769,1,1,1,0
GEN24_1054786,1,1,1,0
GEN24_1054789,1,1,1,0
GEN24_1054833,1,1,1,0
GEN24_1054838,1,1,1,0
GEN24_1054842,1,2,1,1
GEN24_1054850,1,1,0,1
GEN24_1054871,1,1,1,1
GEN24_1054881,1,1,0,1
GEN24_1054920,1,2,1,1
GEN24_1054925,1,1,1,0
GEN24_1054934,1,1,1,1
GEN24_1054958,1,1,0,1
GEN24_1054960,1,1,1,0
GEN24_1054963,1,1,1,0
GEN24_1054969,1,1,1,0
GEN24_1054980,1,1,1,0
GEN24_1055029,1,1,1,1
GEN24_1055032,1,1,1,1
GEN24_1055033,1,2,1,1
GEN24_1055036,1,1,1,0
GEN24_1055039,1,2,0,1
GEN24_1055041,1,3,1,1
GEN24_1055048,1,1,0,1
GEN24_1055069,1,1,0,1
GEN24_1055078,1,1,1,0
GEN24_1055094,1,1,0,1
GEN24_1055096,1,2,1,1
GEN24_1055117,1,3,1,0
GEN24_1055118,1,1,1,1
GEN24_1055136,1,2,0,1
GEN24_1055138,1,1,0,1
GEN24_1055150,1,2,1,1
GEN24_1055151,1,2,1,0
GEN24_1055187,1,1,1,1
GEN24_1055200,1,1,1,1
GEN24_1055205,1,1,0,1
GEN24_1055206,1,1,0,1
GEN24_1055236,1,1,1,0
GEN24_1055241,1,4,1,0
GEN24_1055242,1,1,0,1
GEN24_1055250,1,1,1,1
GEN24_1055260,1,1,1,0
GEN24_1055270,1,1,0,1
GEN24_1055274,1,2,1,1
GEN24_1055293,1,2,1,1
GEN24_1055297,1,1,1,0
GEN24_1055345,1,1,1,0
GEN24_1055352,1,2,1,1
GEN24_1055354,1,2,1,1
GEN24_1055355,1,1,1,1
GEN24_1055364,1,1,1,1
GEN24_1055384,1,1,1,0
GEN24_1055393,1,1,1,0
GEN24_1055415,1,1,1,0
GEN24_1055431,1,1,0,1
GEN24_1055441,1,2,0,1
GEN24_1055448,1,1,1,0
GEN24_1055451,1,1,1,1
GEN24_1055458,1,1,1,0
GEN24_1055459,1,2,1,0
GEN24_1055462,1,3,1,1
GEN24_1055468,1,1,1,0
GEN24_1055469,1,1,1,0
GEN24_1055477,1,1,0,1
GEN24_1055480,1,2,1,1
GEN24_1055502,1,1,1,0
GEN24_1055514,1,1,0,1
GEN24_1055529,1,1,1,1
GEN24_1055532,1,1,0,1
GEN24_1055569,1,2,1,1
GEN24_1055595,1,2,1,1
GEN24_1055603,1,1,0,1
GEN24_1055613,1,1,0,1
GEN24_1055628,1,2,1,1
GEN24_1055646,1,1,1,0
GEN24_1055670,1,1,0,1
GEN24_1055686,1,1,0,1
GEN24_1055691,1,1,1,1
GEN24_1055695,1,1,0,1
GEN24_1055696,1,1,0,1
GEN24_1055712,1,1,1,0
GEN24_1055731,1,1,1,1
GEN24_1055734,1,1,1,0
GEN24_1055743,1,1,0,1
GEN24_1055744,1,1,0,1
GEN24_1055757,1,2,1,1
GEN24_1055788,1,5,1,1
GEN24_1055799,1,1,1,0
GEN24_1055808,1,1,1,0
GEN24_1055829,1,2,0,1
GEN24_1055835,1,1,1,1
GEN24_1055840,1,2,0,1
GEN24_1055841,1,4,1,1
GEN24_1055852,1,1,1,1
GEN24_1055856,1,1,1,0
GEN24_1055866,1,1,0,1
GEN24_1055885,1,1,1,0
GEN24_1055889,1,1,0,1
GEN24_1055897,1,1,0,1
GEN24_1055906,1,1,1,0
GEN24_1055936,1,1,1,0
GEN24_1055943,1,2,1,1
GEN24_1055985,1,5,1,0
GEN24_1056005,1,1,1,1
GEN24_1056016,1,1,0,1
GEN24_1056018,1,1,0,1
GEN24_1056034,1,1,0,1
GEN24_1056064,1,1,1,1
GEN24_1056082,1,2,1,1
GEN24_1056114,1,1,1,0
GEN24_1056119,1,1,0,1
GEN24_1056133,1,2,1,0
GEN24_1056160,1,1,0,1
GEN24_1056179,1,1,1,0
GEN24_1056204,1,1,1,0
GEN24_1056212,1,1,0,1
GEN24_1056227,1,1,1,0
GEN24_1056236,1,1,1,0
GEN24_1056244,1,2,1,1
GEN24_1056249,1,2,1,1
GEN24_1056266,1,5,1,0
GEN24_1056270,1,2,1,1
GEN24_1056273,1,1,0,1
GEN24_1056297,1,1,1,1
GEN24_1056308,1,1,1,0
GEN24_1056321,1,1,0,1
GEN24_1056344,1,1,0,1
GEN24_1056347,1,1,1,0
GEN24_1056354,1,1,1,0
GEN24_1056364,1,1,1,0
GEN24_1056380,1,1,1,1
GEN24_1056381,1,1,1,1
GEN24_1056393,1,1,1,1
GEN24_1056414,1,1,0,1
GEN24_1056467,1,1,1,1
GEN24_1056473,1,1,0,1
GEN24_1056480,1,1,1,1
GEN24_1056488,1,2,1,1
GEN24_1056520,1,1,1,1
GEN24_1056536,1,1,1,1
GEN24_1056546,1,1,1,1
GEN24_1056568,1,1,1,0
GEN24_1056570,1,1,1,0
GEN24_1056624,1,1,1,1
GEN24_1056649,1,1,1,0
GEN24_1056652,1,1,0,1
GEN24_1056658,1,3,1,1
GEN24_1056666,1,2,0,1
GEN24_1056678,1,1,1,0
GEN24_1056684,1,1,1,0
GEN24_1056769,1,2,1,1
GEN24_1056776,1,1,1,0
GEN24_1056789,1,1,1,1
GEN24_1056796,1,1,1,0
GEN24_1056800,1,1,0,1
GEN24_1056804,1,1,1,0
GEN24_1056809,1,1,0,1
GEN24_1056814,1,1,1,1
GEN24_1056822,1,1,1,0
GEN24_1056850,1,1,1,0
GEN24_1056889,1,1,1,1
GEN24_1056907,1,3,1,1
GEN24_1056919,1,2,1,0
GEN24_1056946,1,1,0,1
GEN24_1056957,1,1,1,0
GEN24_1056962,1,1,1,0
GEN24_1056998,1,1,0,1
GEN24_1057048,1,1,1,1
GEN24_1057088,1,2,1,1
GEN24_1057094,1,1,1,1
GEN24_1057096,1,1,1,0
GEN24_1057099,1,1,1,0
GEN24_1057140,1,1,1,0
GEN24_1057166,1,1,1,0
GEN24_1057187,1,1,1,1
GEN24_1057197,1,1,1,1
GEN24_1057199,1,3,1,1
GEN24_1057216,1,1,1,1
GEN24_1057219,1,1,1,1
GEN24_1057232,1,1,0,1
GEN24_1057239,1,3,1,0
GEN24_1057255,1,1,0,1
GEN24_1057256,1,6,1,1
GEN24_1057262,1,5,1,1
GEN24_1057295,1,2,1,1
GEN24_1057309,1,1,1,1
GEN24_1057320,1,1,1,0
GEN24_1057346,1,1,0,1
GEN24_1057361,1,2,1,1
GEN24_1057406,1,2,1,1
GEN24_1057407,1,1,1,0
GEN24_1057426,1,1,1,1
GEN24_1057443,1,2,1,1
GEN24_1057445,1,1,1,1
GEN24_1057450,1,1,1,0
GEN24_1057457,1,1,1,1
GEN24_1057460,1,1,1,0
GEN24_1057463,1,1,1,0
GEN24_1057479,1,1,1,0
GEN24_1057494,1,2,1,1
GEN24_1057495,1,1,1,0
GEN24_1057496,1,1,1,1
GEN24_1057518,1,2,1,1
GEN24_1057563,1,1,1,0
GEN24_1057582,1,1,1,0
GEN24_1057598,1,1,1,1
GEN24_1057605,1,2,1,1
GEN24_1057613,1,1,1,1
GEN24_1057614,1,1,0,1
GEN24_1057687,1,1,1,0
GEN24_1057702,1,1,1,0
GEN24_1057709,1,2,1,1
GEN24_1057723,1,1,0,1
GEN24_1057752,1,1,1,1
GEN24_1057775,1,1,1,0
GEN24_1057782,1,1,1,1
GEN24_1057785,1,1,0,1
GEN24_1057788,1,2,1,1
GEN24_1057814,1,1,1,1
GEN24_1057834,1,2,1,1
GEN24_1057843,1,1,1,1
GEN24_1057849,1,3,1,1
GEN24_1057870,1,1,0,1
GEN24_1057895,1,1,1,1
GEN24_1057920,1,1,1,0
GEN24_1057939,1,1,1,0
GEN24_1057950,1,1,1,0
GEN24_1057954,1,1,1,0
GEN24_1057956,1,1,0,1
GEN24_1057961,1,1,0,1
GEN24_1057963,1,1,0,1
GEN24_1058004,1,1,1,1
GEN24_1058059,1,1,1,0
GEN24_1058068,1,1,0,1
GEN24_1058069,1,4,1,1
GEN24_1058088,1,1,1,0
GEN24_1058106,1,2,1,1
GEN24_1058108,1,2,1,1
GEN24_1058118,1,1,1,1
GEN24_1058123,1,1,1,1
GEN24_1058148,1,1,1,1
GEN24_1058156,1,3,1,1
GEN24_1058160,1,2,1,1
GEN24_1058167,1,2,1,1
GEN24_1058190,1,1,1,1
GEN24_1058195,1,1,0,1
GEN24_1058202,1,1,1,1
GEN24_1058228,1,1,1,1
GEN24_1058233,1,1,1,1
GEN24_1058292,1,1,0,1
GEN24_1058297,1,1,1,0
GEN24_1058316,1,3,0,1
GEN24_1058331,1,4,1,1
GEN24_1058371,1,2,1,1
GEN24_1058376,1,1,1,1
GEN24_1058441,1,1,1,1
GEN24_1058442,1,5,1,1
GEN24_1058455,1,1,1,1
GEN24_1058475,1,2,1,1
GEN24_1058480,1,1,0,1
GEN24_1058521,1,2,1,0
GEN24_1058541,1,1,1,0
GEN24_1058577,1,1,0,1
GEN24_1058581,1,1,1,1
GEN24_1058652,1,3,1,1
GEN24_1058675,1,1,1,0
GEN24_1058702,1,1,1,1
GEN24_1058719,1,2,1,1
GEN24_1058769,1,1,0,1
GEN24_1058789,1,1,1,0
GEN24_1058833,1,1,1,1
GEN24_1058852,1,6,1,1
GEN24_1058866,1,3,1,0
GEN24_1058868,1,1,1,0
GEN24_1058934,1,1,0,1
GEN24_1058935,1,1,0,1
GEN24_1058993,1,10,1,1
GEN24_1059005,1,1,0,1
GEN24_1059015,1,1,0,1
GEN24_1059021,1,1,0,1
GEN24_1059035,1,1,0,1
GEN24_1059049,1,1,1,1
GEN24_1059090,1,1,0,1
GEN24_1059103,1,1,0,1
GEN24_1059107,1,1,1,0
GEN24_1059122,1,3,0,1
GEN24_1059131,1,1,1,1
GEN24_1059171,1,1,1,1
GEN24_1059214,1,1,0,1
GEN24_1059218,1,1,1,1
GEN24_1059235,1,5,1,1
GEN24_1059252,1,2,1,1
GEN24_1059255,1,1,1,0
GEN24_1059293,1,1,1,1
GEN24_1059294,1,1,0,1
GEN24_1059296,1,1,1,0
GEN24_1059321,1,1,1,0
GEN24_1059375,1,1,0,1
GEN24_1059415,1,1,0,1
GEN24_1059418,1,1,1,1
GEN24_1059419,1,1,0,1
GEN24_1059436,1,1,1,1
GEN24_1059446,1,1,0,1
GEN24_1059498,1,2,1,0
GEN24_1059513,1,2,1,1
GEN24_1059588,1,1,1,0
GEN24_1059593,1,3,1,0
GEN24_1059594,1,1,1,0
GEN24_1059616,1,1,0,1
GEN24_1059621,1,1,1,0
GEN24_1059644,1,2,0,1
GEN24_1059695,1,1,1,0
GEN24_1059702,1,3,1,1
GEN24_1059705,1,2,1,0
GEN24_1059707,1,1,1,0
GEN24_1059717,1,2,1,1
GEN24_1059778,1,2,1,1
GEN24_1059829,1,2,1,1
GEN24_1059856,1,2,1,1
GEN24_1059864,1,3,1,1
GEN24_1059866,1,1,1,0
GEN24_1059882,1,4,1,1
GEN24_1059930,1,3,1,1
GEN24_1059933,1,1,1,1
GEN24_1059951,1,1,1,0
GEN24_1060031,1,2,1,1
GEN24_1060050,1,2,1,1
GEN24_1060055,1,1,0,1
GEN24_1060061,1,1,1,0
GEN24_1060063,1,2,1,0
GEN24_1060087,1,2,0,1
GEN24_1060156,1,1,0,1
GEN24_1060161,1,1,1,0
GEN24_1060165,1,1,0,1
GEN24_1060180,1,2,1,1
GEN24_1060189,1,3,1,0
GEN24_1060191,1,1,1,0
GEN24_1060203,1,1,1,1
GEN24_1060217,1,1,1,1
GEN24_1060309,1,1,1,1
GEN24_1060318,1,4,1,0
GEN24_1060352,1,1,1,1
GEN24_1060367,1,1,1,0
GEN24_1060369,1,1,0,1
GEN24_1060370,1,2,1,1
GEN24_1060391,1,4,1,0
GEN24_1060410,1,1,0,1
GEN24_1060412,1,1,1,1
GEN24_1060420,1,1,1,0
GEN24_1060425,1,3,1,1
GEN24_1060527,1,2,1,1
GEN24_1060529,1,1,1,0
GEN24_1060574,1,1,0,1
GEN24_1060626,1,3,0,1
GEN24_1060641,1,7,1,1
GEN24_1060653,1,3,1,1
GEN24_1060670,1,1,1,1
GEN24_1060679,1,1,1,0
GEN24_1060713,1,1,0,1
GEN24_1060742,1,1,1,0
GEN24_1060766,1,1,1,0
GEN24_1060784,1,1,1,0
GEN24_1060871,1,1,1,1
GEN24_1060880,1,3,1,0
GEN24_1060881,1,1,1,0
GEN24_1060911,1,1,1,1
GEN24_1060974,1,1,0,1
GEN24_1060995,1,2,1,1
GEN24_1061000,1,4,1,1
GEN24_1061023,1,1,1,1
GEN24_1061084,1,1,1,0
GEN24_1061105,1,1,1,1
GEN24_1061117,1,1,1,0
GEN24_1061139,1,1,1,1
GEN24_1061207,1,1,1,0
GEN24_1061211,1,3,1,1
GEN24_1061247,1,1,0,1
GEN24_1061265,1,1,0,1
GEN24_1061301,1,2,1,0
GEN24_1061314,1,1,1,0
GEN24_1061337,1,1,0,1
GEN24_1061359,1,1,0,1
GEN24_1061368,1,1,0,1
GEN24_1061370,1,2,1,0
GEN24_1061382,1,1,1,1
GEN24_1061426,1,1,1,1
GEN24_1061437,1,1,1,0
GEN24_1061444,1,1,1,1
GEN24_1061463,1,1,1,0
GEN24_1061498,1,1,0,1
GEN24_1061516,1,1,1,0
GEN24_1061518,1,1,0,1
GEN24_1061595,1,1,0,1
GEN24_1061657,1,2,1,1
GEN24_1061670,1,1,0,1
GEN24_1061690,1,1,1,0
GEN24_1061703,1,1,0,1
GEN24_1061710,1,1,1,0
GEN24_1061729,1,1,0,1
GEN24_1061731,1,1,1,0
GEN24_1061750,1,2,1,1
GEN24_1061757,1,1,0,1
GEN24_1061758,1,2,1,1
GEN24_1061768,1,1,1,0
GEN24_1061816,1,2,1,1
GEN24_1061821,1,1,0,1
GEN24_1061827,1,1,1,1
GEN24_1061833,1,1,0,1
GEN24_1061835,1,1,1,1
GEN24_1061840,1,2,1,1
GEN24_1061843,1,2,1,1
GEN24_1061865,1,1,1,1
GEN24_1061866,1,1,1,0
GEN24_1061878,1,1,1,1
GEN24_1061907,1,1,1,0
GEN24_1061969,1,1,1,0
GEN24_1062006,1,1,1,0
GEN24_1062037,1,1,1,1
GEN24_1062038,1,1,1,0
GEN24_1062045,1,1,0,1
GEN24_1062154,1,1,1,0
GEN24_1062156,1,2,1,1
GEN24_1062204,1,1,0,1
GEN24_1062215,1,1,1,1
GEN24_1062235,1,1,1,0
GEN24_1062243,1,1,1,0
GEN24_1062250,1,1,1,1
GEN24_1062260,1,1,1,0
GEN24_1062287,1,1,1,0
GEN24_1062290,1,1,1,0
GEN24_1062306,1,5,1,1
GEN24_1062333,1,2,1,1
GEN24_1062358,1,1,1,0
GEN24_1062449,1,1,1,0
GEN24_1062460,1,1,1,1
GEN24_1062482,1,1,0,1
GEN24_1062486,1,2,1,1
GEN24_1062546,1,1,1,0
GEN24_1062561,1,2,1,0
GEN24_1062565,1,1,1,0
GEN24_1062570,1,3,1,0
GEN24_1062602,1,1,0,1
GEN24_1062605,1,4,1,1
GEN24_1062655,1,2,1,1
GEN24_1062714,1,1,1,0
GEN24_1062720,1,1,0,1
GEN24_1062742,1,1,0,1
GEN24_1062796,1,1,1,1
GEN24_1062832,1,1,0,1
GEN24_1062878,1,1,1,1
GEN24_1062888,1,2,0,1
GEN24_1062938,1,3,1,1
GEN24_1062944,1,3,1,1
GEN24_1062945,1,1,1,0
GEN24_1062955,1,1,0,1
GEN24_1062972,1,2,1,0
GEN24_1062985,1,1,0,1
GEN24_1063000,1,1,1,0
GEN24_1063006,1,1,1,1
GEN24_1063031,1,1,0,1
GEN24_1063091,1,2,1,1
GEN24_1063107,1,3,1,1
GEN24_1063117,1,3,1,0
GEN24_1063131,1,1,0,1
GEN24_1063153,1,1,0,1
GEN24_1063159,1,3,1,0
GEN24_1063183,1,1,1,1
GEN24_1063191,1,5,1,0
GEN24_1063227,1,3,1,0
GEN24_1063232,1,4,1,1
GEN24_1063236,1,2,1,0
GEN24_1063341,1,1,1,0
GEN24_1063346,1,1,0,1
GEN24_1063428,1,1,1,0
GEN24_1063496,1,2,1,1
GEN24_1063511,1,2,0,1
GEN24_1063518,1,1,0,1
GEN24_1063554,1,1,0,1
GEN24_1063585,1,1,0,1
GEN24_1063606,1,1,1,0
GEN24_1063642,1,1,1,1
GEN24_1063661,1,1,1,0
GEN24_1063670,1,1,1,0
GEN24_1063702,1,1,1,1
GEN24_1063708,1,1,1,0
GEN24_1063742,1,1,0,1
GEN24_1063763,1,1,1,0
GEN24_1063764,1,5,1,0
GEN24_1063769,1,1,1,0
GEN24_1063823,1,1,1,1
GEN24_1063916,1,2,1,1
GEN24_1063930,1,1,0,1
GEN24_1064015,1,3,1,1
GEN24_1064023,1,1,1,0
GEN24_1064074,1,1,1,1
GEN24_1064087,1,1,0,1
GEN24_1064105,1,1,0,1
GEN24_1064126,1,1,0,1
GEN24_1064135,1,2,1,1
GEN24_1064210,1,3,1,1
GEN24_1064255,1,2,1,1
GEN24_1064274,1,1,0,1
GEN24_1064306,1,1,1,0
GEN24_1064326,1,2,0,1
GEN24_1064355,1,1,0,1
GEN24_1064377,1,1,1,0
GEN24_1064399,1,1,1,1
GEN24_1064408,1,3,1,1
GEN24_1064520,1,5,0,1
GEN24_1064540,1,1,1,1
GEN24_1064573,1,1,1,0
GEN24_1064837,1,1,0,1
GEN24_1064844,1,3,1,0
GEN24_1064855,1,1,1,0
GEN24_1064902,1,1,1,0
GEN24_1064913,1,8,1,1
GEN24_1064941,1,1,1,0
GEN24_1064963,1,1,0,1
GEN24_1065072,1,1,1,0
GEN24_1065085,1,1,0,1
GEN24_1065090,1,1,1,0
GEN24_1065112,1,1,0,1
GEN24_1065220,1,1,0,1
GEN24_1065263,1,2,1,1
GEN24_1065279,1,1,0,1
GEN24_1065300,1,7,1,1
GEN24_1065324,1,1,1,0
GEN24_1065336,1,1,0,1
GEN24_1065393,1,1,1,0
GEN24_1065420,1,1,1,1
GEN24_1065421,1,2,1,1
GEN24_1065433,1,1,1,1
GEN24_1065445,1,4,1,0
GEN24_1065465,1,2,1,1
GEN24_1065517,1,1,1,1
GEN24_1065527,1,1,1,0
GEN24_1065539,1,2,1,1
GEN24_1065548,1,1,1,0
GEN24_1065583,1,1,0,1
GEN24_1065679,1,1,1,0
GEN24_1065680,1,1,1,0
GEN24_1065728,1,3,0,1
GEN24_1065753,1,1,0,1
GEN24_1065781,1,1,1,0
GEN24_1065786,1,1,1,1
GEN24_1065904,1,2,1,0
GEN24_1065936,1,3,1,1
GEN24_1065966,1,2,1,1
GEN24_1065980,1,1,0,1
GEN24_1065996,1,1,0,1
GEN24_1066027,1,1,0,1
GEN24_1066028,1,1,0,1
GEN24_1066049,1,1,0,1
GEN24_1066085,1,1,1,0
GEN24_1066087,1,1,1,0
GEN24_1066095,1,1,1,1
GEN24_1066122,1,1,1,0
GEN24_1066168,1,1,1,0
GEN24_1066188,1,1,1,1
GEN24_1066190,1,3,1,1
GEN24_1066210,1,3,1,1
GEN24_1066211,1,4,1,1
GEN24_1066286,1,1,0,1
GEN24_1066319,1,1,1,0
GEN24_1066361,1,1,1,0
GEN24_1066368,1,2,1,0
GEN24_1066391,1,1,1,0
GEN24_1066443,1,1,0,1
GEN24_1066466,1,1,1,1
GEN24_1066489,1,1,1,1
GEN24_1066586,1,2,0,1
GEN24_1066598,1,1,1,1
GEN24_1066603,1,1,0,1
GEN24_1066608,1,1,0,1
GEN24_1066621,1,2,0,1
GEN24_1066663,1,3,1,1
GEN24_1066665,1,1,1,0
GEN24_1066725,1,1,1,1
GEN24_1066728,1,1,1,0
GEN24_1066756,1,1,1,0
GEN24_1066797,1,1,0,1
GEN24_1066805,1,1,1,0
GEN24_1066807,1,1,1,1
GEN24_1066863,1,3,0,1
GEN24_1066894,1,1,0,1
GEN24_1066898,1,1,0,1
GEN24_1066946,1,2,1,1
GEN24_1066957,1,1,0,1
GEN24_1066958,1,1,1,0
GEN24_1066967,1,1,1,1
GEN24_1067081,1,7,1,1
GEN24_1067111,1,1,1,1
GEN24_1067157,1,1,1,0
GEN24_1067230,1,2,1,0
GEN24_1067233,1,1,1,0
GEN24_1067284,1,1,0,1
GEN24_1067286,1,1,1,0
GEN24_1067290,1,1,1,0
GEN24_1067295,1,1,1,0
GEN24_1067298,1,1,1,1
GEN24_1067304,1,1,0,1
GEN24_1067323,1,4,1,0
GEN24_1067335,1,1,0,1
GEN24_1067437,1,2,1,1
GEN24_1067456,1,2,1,1
GEN24_1067460,1,1,1,1
GEN24_1067495,1,1,1,0
GEN24_1067531,1,2,1,0
GEN24_1067540,1,1,1,1
GEN24_1067605,1,4,1,0
GEN24_1067643,1,1,1,0
GEN24_1067782,1,3,1,1
GEN24_1067804,1,1,1,0
GEN24_1067822,1,2,1,0
GEN24_1067844,1,1,0,1
GEN24_1067859,1,1,1,0
GEN24_1067869,1,1,1,0
GEN24_1067907,1,1,1,0
GEN24_1067943,1,2,1,1
GEN24_1067958,1,1,0,1
GEN24_1067982,1,1,1,1
GEN24_1067993,1,2,1,0
GEN24_1068072,1,2,1,1
GEN24_1068096,1,1,1,0
GEN24_1068099,1,4,1,0
GEN24_1068130,1,2,1,1
GEN24_1068136,1,1,1,0
GEN24_1068170,1,1,1,0
GEN24_1068173,1,1,1,0
GEN24_1068243,1,1,1,0
GEN24_1068383,1,1,0,1
GEN24_1068384,1,1,0,1
GEN24_1068400,1,1,1,0
GEN24_1068418,1,4,0,1
GEN24_1068434,1,2,1,1
GEN24_1068443,1,4,1,1
GEN24_1068463,1,1,0,1
GEN24_1068483,1,2,1,1
GEN24_1068485,1,1,0,1
GEN24_1068499,1,1,1,0
GEN24_1068501,1,1,0,1
GEN24_1068525,1,1,0,1
GEN24_1068571,1,1,1,0
GEN24_1068602,1,1,1,0
GEN24_1068609,1,1,0,1
GEN24_1068665,1,2,1,1
GEN24_1068743,1,1,0,1
GEN24_1068777,1,1,1,0
GEN24_1068784,1,1,1,0
GEN24_1068809,1,2,1,1
GEN24_1068829,1,1,0,1
GEN24_1068835,1,2,1,0
GEN24_1068865,1,4,1,0
GEN24_1068878,1,1,1,1
GEN24_1068897,1,1,1,0
GEN24_1068912,1,2,1,0
GEN24_1068927,1,1,0,1
GEN24_1068928,1,1,0,1
GEN24_1068933,1,1,1,0
GEN24_1069095,1,2,1,1
GEN24_1069136,1,2,1,0
GEN24_1069184,1,2,1,0
GEN24_1069185,1,1,1,0
GEN24_1069259,1,3,1,1
GEN24_1069265,1,1,1,1
GEN24_1069356,1,1,1,1
GEN24_1069420,1,1,1,1
GEN24_1069445,1,1,1,0
GEN24_1069498,1,1,1,0
GEN24_1069582,1,1,1,0
GEN24_1069597,1,1,1,1
GEN24_1069631,1,1,1,1
GEN24_1069646,1,1,1,1
GEN24_1069663,1,1,1,0
GEN24_1069666,1,1,0,1
GEN24_1069687,1,6,1,1
GEN24_1069699,1,1,0,1
GEN24_1069726,1,2,1,1
GEN24_1069738,1,1,1,0
GEN24_1069739,1,1,1,0
GEN24_1069785,1,1,1,0
GEN24_1069854,1,4,0,1
GEN24_1069892,1,2,1,1
GEN24_1069911,1,1,1,0
GEN24_1069936,1,2,1,0
GEN24_1069977,1,1,1,0
GEN24_1069979,1,1,1,0
GEN24_1069983,1,1,0,1
GEN24_1070036,1,1,0,1
GEN24_1070047,1,1,1,1
GEN24_1070061,1,3,1,1
GEN24_1070068,1,2,1,1
GEN24_1070125,1,1,1,0
GEN24_1070128,1,1,1,0
GEN24_1070149,1,1,1,0
GEN24_1070151,1,1,1,0
GEN24_1070161,1,2,1,1
GEN24_1070209,1,2,1,0
GEN24_1070257,1,1,0,1
GEN24_1070291,1,1,0,1
GEN24_1070292,1,1,0,1
GEN24_1070298,1,1,1,1
GEN24_1070310,1,1,1,1
GEN24_1070311,1,4,1,1
GEN24_1070313,1,1,0,1
GEN24_1070360,1,1,1,0
GEN24_1070449,1,1,1,1
